"uniqueVarID"	"study"	"variable"	"moment"	"type"	"datatype"	"dependent"	"direction"	"psytype"	"parent"	"description"	"comment"	"values"	"labels"	"classification_P"	"classification"
"schnoll2011.r_rfsreducenegativeaffect"	"schnoll2011.r"	"RFS-Reduce Negative Affect"	"1"	"aggregate"	"numeric"	"cessation"	"inconsistent"	"belief"	"NA"	"NA"	"measures retrieved from page 327 bottom left/top right paragraph"	NA	NA	NA	NA
"schnoll2011.r_rfsstimulation"	"schnoll2011.r"	"RFS-Stimulation"	"1"	"aggregate"	"numeric"	"cessation"	"inconsistent"	"belief"	"NA"	"NA"	"measures retrieved from page 327 bottom left/top right paragraph"	NA	NA	NA	NA
"schnoll2011.r_riskperception"	"schnoll2011.r"	"Risk Perception"	"1"	"aggregate"	"numeric"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"measures retrieved from page 327 right column, bottom 1st paragraph"	NA	NA	NA	NA
"schnoll2011.r_selfefficacy"	"schnoll2011.r"	"Self-efficacy"	"1"	"aggregate"	"numeric"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"measures retrieved from page 327 bottom left/top right paragraph"	NA	NA	NA	NA
"siahpush2003.r_ceasedsmoking"	"siahpush2003.r"	"ceased smoking"	"1"	"question"	"logical"	"cessation"	"consistent"	"behavior"	"NA"	"NA"	"retrieved from page 598"	NA	NA	NA	NA
"siahpush2003.r_friendswhosmoke"	"siahpush2003.r"	"friends who smoke"	"1"	"question"	"numeric"	"cessation"	"inconsistent"	"belief"	"NA"	"NA"	"retrieved from abstract
             597, where no of smoking friends is 
             mentioned in likert-scale terms"	NA	NA	NA	NA
"stacy1990.r_believethatsmokingmakesdiabetesworse"	"stacy1990.r"	"believe that smoking makes diabetes worse"	"1"	"question"	"numeric"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"retrieved from page 184 table 2"	"NA"	"NA"	NA	NA
"stacy1990.r_cessation"	"stacy1990.r"	"cessation"	"1"	"question"	"logical"	"cessation"	"consistent"	"behavior"	"NA"	"NA"	"retrieved from page 184 table 2"	"NA"	"NA"	NA	NA
"stacy1990.r_socialsupporttostop"	"stacy1990.r"	"social support to stop"	"1"	"question"	"numeric"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"retrieved from page 184 table 2"	NA	NA	NA	NA
"stacy1990.r_stoppingimprovesdiabetes"	"stacy1990.r"	"stopping improves diabetes"	"1"	"question"	"numeric"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"retrieved from page 184 table 2"	"NA"	"NA"	NA	NA
"tu2000.r_advertisingsayingsmokingiscoolworkagainstquittingmotivation"	"tu2000.r"	"advertising saying smoking is cool work against quitting motivation"	"1"	"question"	"text"	"cessation"	"inconsistent"	"belief"	"NA"	"NA"	"tallied results retrieved from page 13/14/
  others from pages 3-8, see individual variables "	"NA"	"NA"	NA	NA
"tu2000.r_avoidanceofsmokersaidsquitting"	"tu2000.r"	"avoidance of smokers aids quitting"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"tallied results retrieved from page 13/14/
  others from pages 3-8, see individual variables "	"NA"	"NA"	NA	NA
"tu2000.r_balanceyinyang"	"tu2000.r"	"balance/yin&yang"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"tallied results retrieved from page 13/14/
  others from pages 3-8, see individual variables "	"NA"	"NA"	NA	NA
"tu2000.r_beingabletoafforsmokingliftssocialstatus"	"tu2000.r"	"being able to affor smoking lifts social status"	"1"	"question"	"text"	"cessation"	"inconsistent"	"belief"	"NA"	"NA"	"tallied results retrieved from page 13/14/
  others from pages 3-8, see individual variables "	"NA"	"NA"	NA	NA
"tu2000.r_breathingproblemsduringexercisewhensmoking"	"tu2000.r"	"breathing problems during exercise when smoking"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"tallied results retrieved from page 13/14/
  others from pages 3-8, see individual variables "	"NA"	"NA"	NA	NA
"tu2000.r_cancercellsexplodeafterquittingthereforeitisbettertoquitgradually"	"tu2000.r"	"cancer cells explode after quitting, therefore it is better to quit gradually"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"tallied results retrieved from page 13/14/
  others from pages 3-8, see individual variables "	"NA"	"NA"	NA	NA
"tu2000.r_cigarettesaregivenasgifts"	"tu2000.r"	"cigarettes are given as gifts"	"1"	"question"	"text"	"cessation"	"inconsistent"	"belief"	"NA"	"NA"	"tallied results retrieved from page 13/14/
  others from pages 3-8, see individual variables "	"NA"	"NA"	NA	NA
"tu2000.r_cues"	"tu2000.r"	"cues"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"tallied results retrieved from page 13/14/
  others from pages 3-8, see individual variables "	"NA"	"NA"	NA	NA
"tu2000.r_culturalattitudeagainstsmokingmotivatestoquit"	"tu2000.r"	"cultural attitude against smoking motivates to quit"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"tallied results retrieved from page 13/14/
  others from pages 3-8, see individual variables "	"NA"	"NA"	NA	NA
"tu2000.r_culturaldifferencesinus"	"tu2000.r"	"cultural differences in US"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"tallied results retrieved from page 13/14/
  others from pages 3-8, see individual variables "	"NA"	"NA"	NA	NA
"tu2000.r_dependence"	"tu2000.r"	"dependence"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"tallied results retrieved from page 13/14/
  others from pages 3-8, see individual variables "	"NA"	"NA"	NA	NA
"tu2000.r_desiretobepartofthegroup"	"tu2000.r"	"desire to be part of the group"	"1"	"question"	"text"	"cessation"	"inconsistent"	"belief"	"NA"	"NA"	"tallied results retrieved from page 13/14/
  others from pages 3-8, see individual variables "	"NA"	"NA"	NA	NA
"tu2000.r_dislikesmellofcigarettes"	"tu2000.r"	"dislike smell of cigarettes"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"tallied results retrieved from page 13/14/
  others from pages 3-8, see individual variables "	"NA"	"NA"	NA	NA
"tu2000.r_distractionsaidquitting"	"tu2000.r"	"distractions aid quitting"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"tallied results retrieved from page 13/14/
  others from pages 3-8, see individual variables "	"NA"	"NA"	NA	NA
"tu2000.r_doctorsandnursesalsosmoke"	"tu2000.r"	"doctors and nurses also smoke"	"1"	"question"	"text"	"cessation"	"inconsistent"	"belief"	"NA"	"NA"	"tallied results retrieved from page 13/14/
  others from pages 3-8, see individual variables "	"NA"	"NA"	NA	NA
"tu2000.r_doctorsdontadequatlyexplaintherisksofsmoking"	"tu2000.r"	"doctors don't adequatly explain the risks of smoking"	"1"	"question"	"text"	"cessation"	"inconsistent"	"belief"	"NA"	"NA"	"tallied results retrieved from page 13/14/
  others from pages 3-8, see individual variables "	"NA"	"NA"	"peripheral"	"peripheral"
"tu2000.r_entreebusiness"	"tu2000.r"	"entree/business"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"tallied results retrieved from page 13/14/
  others from pages 3-8, see individual variables "	"NA"	"NA"	"peripheral"	"peripheral"
"tu2000.r_etiquette"	"tu2000.r"	"etiquette"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"tallied results retrieved from page 13/14/
  others from pages 3-8, see individual variables "	"NA"	"NA"	"peripheral"	"peripheral"
"tu2000.r_exercisecanbalancedisadvantagesofsmoking"	"tu2000.r"	"exercise can balance disadvantages of smoking"	"1"	"question"	"text"	"cessation"	"inconsistent"	"belief"	"NA"	"NA"	"tallied results retrieved from page 13/14/
  others from pages 3-8, see individual variables "	"NA"	"NA"	"disengagement beliefs"	"disengagement beliefs"
"tu2000.r_feltsickwhenontwopacksaday"	"tu2000.r"	"felt sick when on two packs a day"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"tallied results retrieved from page 13/14/
  others from pages 3-8, see individual variables "	"NA"	"NA"	"attitude"	"attitude"
"tu2000.r_friendssmoked"	"tu2000.r"	"friends smoked"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"tallied results retrieved from page 13/14/
  others from pages 3-8, see individual variables "	"NA"	"NA"	"descriptive norm"	"descriptive norm"
"tu2000.r_havinghealthproblemshelpsdeterminationtoquit"	"tu2000.r"	"having health problems helps determination to quit"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"tallied results retrieved from page 13/14/
  others from pages 3-8, see individual variables "	"NA"	"NA"	"risk perception"	"risk perception"
"tu2000.r_ihaventsmokedlongenoughtodamagemyhealth"	"tu2000.r"	"I haven't smoked long enough to damage my health"	"1"	"question"	"text"	"cessation"	"inconsistent"	"belief"	"NA"	"NA"	"tallied results retrieved from page 13/14/
  others from pages 3-8, see individual variables "	"NA"	"NA"	NA	NA
"tu2000.r_inadequacyofknowledgealone"	"tu2000.r"	"inadequacy of knowledge alone"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"tallied results retrieved from page 13/14/
  others from pages 3-8, see individual variables "	"NA"	"NA"	NA	NA
"tu2000.r_iquitbecauseiwasdetermined"	"tu2000.r"	"I quit because I was determined"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"tallied results retrieved from page 13/14/
  others from pages 3-8, see individual variables "	"NA"	"NA"	NA	NA
"tu2000.r_ismokeoutsidetopreventexposuretofamily"	"tu2000.r"	"I smoke outside to prevent exposure to family"	"1"	"question"	"text"	"cessation"	"inconsistent"	"belief"	"NA"	"NA"	"tallied results retrieved from page 13/14/
  others from pages 3-8, see individual variables "	"NA"	"NA"	NA	NA
"tu2000.r_iwilldieanyway"	"tu2000.r"	"I will die anyway"	"1"	"question"	"text"	"cessation"	"inconsistent"	"belief"	"NA"	"NA"	"tallied results retrieved from page 13/14/
  others from pages 3-8, see individual variables "	"NA"	"NA"	NA	NA
"tu2000.r_lackedskilltodealwithstress"	"tu2000.r"	"lacked skill to deal with stress"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"tallied results retrieved from page 13/14/
  others from pages 3-8, see individual variables "	"NA"	"NA"	NA	NA
"tu2000.r_lackofsymptomsabnormalcheckup"	"tu2000.r"	"lack of symptoms/abnormal checkup"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"tallied results retrieved from page 13/14/
  others from pages 3-8, see individual variables "	"NA"	"NA"	NA	NA
"tu2000.r_maturitymaleness"	"tu2000.r"	"maturity/maleness"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"tallied results retrieved from page 13/14/
  others from pages 3-8, see individual variables "	"NA"	"NA"	NA	NA
"tu2000.r_negativehealtheffectsofsmoking"	"tu2000.r"	"negative health effects of smoking"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"tallied results retrieved from page 13/14/
  others from pages 3-8, see individual variables "	"NA"	"NA"	NA	NA
"tu2000.r_noteducatedenoughtoabsorbhealthinformationlacklanguage"	"tu2000.r"	"not educated enough to absorb health information/lack language"	"1"	"question"	"text"	"cessation"	"inconsistent"	"belief"	"NA"	"NA"	"tallied results retrieved from page 13/14/
  others from pages 3-8, see individual variables "	"NA"	"NA"	NA	NA
"tu2000.r_personalwillingnessdetermination"	"tu2000.r"	"personal willingness/determination"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"tallied results retrieved from page 13/14/
  others from pages 3-8, see individual variables "	"NA"	"NA"	NA	NA
"tu2000.r_physical"	"tu2000.r"	"physical"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"tallied results retrieved from page 13/14/
  others from pages 3-8, see individual variables "	"NA"	"NA"	NA	NA
"tu2000.r_pressurefromsocialgroupmotivatesquitting"	"tu2000.r"	"pressure from social group motivates quitting"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"tallied results retrieved from page 13/14/
  others from pages 3-8, see individual variables "	"NA"	"NA"	NA	NA
"tu2000.r_psychological"	"tu2000.r"	"psychological"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"tallied results retrieved from page 13/14/
  others from pages 3-8, see individual variables "	"NA"	"NA"	NA	NA
"tu2000.r_quittingimproveshealthandlooks"	"tu2000.r"	"quitting improves health and looks"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"tallied results retrieved from page 13/14/
  others from pages 3-8, see individual variables "	"NA"	"NA"	NA	NA
"tu2000.r_quittinginsocialgroupbuildsmotivationtoquit"	"tu2000.r"	"quitting in social group builds motivation to quit"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"tallied results retrieved from page 13/14/
  others from pages 3-8, see individual variables "	"NA"	"NA"	NA	NA
"tu2000.r_quittingmakesyoufeeluneasylonely"	"tu2000.r"	"quitting makes you feel uneasy/lonely"	"1"	"question"	"text"	"cessation"	"inconsistent"	"belief"	"NA"	"NA"	"tallied results retrieved from page 13/14/
  others from pages 3-8, see individual variables "	"NA"	"NA"	NA	NA
"tu2000.r_reducedsmokingcuesinmedia"	"tu2000.r"	"reduced smoking cues in media"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"tallied results retrieved from page 13/14/
  others from pages 3-8, see individual variables "	"NA"	"NA"	NA	NA
"tu2000.r_replacingcigarettewithotherlessharmfulthingaidsquitting"	"tu2000.r"	"replacing cigarette with other, less harmful thing aids quitting"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"tallied results retrieved from page 13/14/
  others from pages 3-8, see individual variables "	"NA"	"NA"	NA	NA
"tu2000.r_restrictions"	"tu2000.r"	"restrictions"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"tallied results retrieved from page 13/14/
  others from pages 3-8, see individual variables "	"NA"	"NA"	NA	NA
"tu2000.r_rulesaboutsmokingathome"	"tu2000.r"	"rules about smoking at home"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"tallied results retrieved from page 13/14/
  others from pages 3-8, see individual variables "	"NA"	"NA"	NA	NA
"tu2000.r_rulesoffamilyfriends"	"tu2000.r"	"rules of family/friends"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"tallied results retrieved from page 13/14/
  others from pages 3-8, see individual variables "	"NA"	"NA"	NA	NA
"tu2000.r_smoketorelaxfromnervousness"	"tu2000.r"	"smoke to relax from nervousness"	"1"	"question"	"text"	"cessation"	"inconsistent"	"belief"	"NA"	"NA"	"tallied results retrieved from page 13/14/
  others from pages 3-8, see individual variables "	"NA"	"NA"	NA	NA
"tu2000.r_smoketorelievepressure"	"tu2000.r"	"smoke to relieve pressure"	"1"	"question"	"text"	"cessation"	"inconsistent"	"belief"	"NA"	"NA"	"tallied results retrieved from page 13/14/
  others from pages 3-8, see individual variables "	"NA"	"NA"	NA	NA
"tu2000.r_smokingbringsgoodluckinbusinessstudiesandmahjong"	"tu2000.r"	"smoking brings good luck in business, studies and mahjong"	"1"	"question"	"text"	"cessation"	"inconsistent"	"belief"	"NA"	"NA"	"tallied results retrieved from page 13/14/
  others from pages 3-8, see individual variables "	"NA"	"NA"	NA	NA
"tu2000.r_smokingisfun"	"tu2000.r"	"smoking is fun"	"1"	"question"	"text"	"cessation"	"inconsistent"	"belief"	"NA"	"NA"	"tallied results retrieved from page 13/14/
  others from pages 3-8, see individual variables "	"NA"	"NA"	NA	NA
"tu2000.r_smokingislikeburningmoney"	"tu2000.r"	"smoking is like burning money"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"tallied results retrieved from page 13/14/
  others from pages 3-8, see individual variables "	"NA"	"NA"	NA	NA
"tu2000.r_smokingislikedrinkingdontdoittoomuch"	"tu2000.r"	"smoking is like drinking, don't do it too much"	"1"	"question"	"text"	"cessation"	"inconsistent"	"belief"	"NA"	"NA"	"tallied results retrieved from page 13/14/
  others from pages 3-8, see individual variables "	"NA"	"NA"	"attitude"	"attitude"
"tu2000.r_smokingispartofsociallifeinchina"	"tu2000.r"	"smoking is part of social life in china"	"1"	"question"	"text"	"cessation"	"inconsistent"	"belief"	"NA"	"NA"	"tallied results retrieved from page 13/14/
  others from pages 3-8, see individual variables "	"NA"	"NA"	"descriptive norm"	"descriptive norm"
"tu2000.r_smokingispleasurable"	"tu2000.r"	"smoking is pleasurable"	"1"	"question"	"text"	"cessation"	"inconsistent"	"belief"	"NA"	"NA"	"tallied results retrieved from page 13/14/
  others from pages 3-8, see individual variables "	"NA"	"NA"	"attitude"	"attitude"
"tu2000.r_smokingisrelaxing"	"tu2000.r"	"smoking is relaxing"	"1"	"question"	"text"	"cessation"	"inconsistent"	"belief"	"NA"	"NA"	"tallied results retrieved from page 13/14/
  others from pages 3-8, see individual variables "	"NA"	"NA"	"attitude"	"attitude"
"tu2000.r_smokingiswasteful"	"tu2000.r"	"smoking is wasteful"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"tallied results retrieved from page 13/14/
  others from pages 3-8, see individual variables "	"NA"	"NA"	"attitude"	"attitude"
"tu2000.r_smokingnotallowedinpublicplaces"	"tu2000.r"	"smoking not allowed in public places"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"tallied results retrieved from page 13/14/
  others from pages 3-8, see individual variables "	"NA"	"NA"	"peripheral"	"peripheral"
"tu2000.r_smokingsoothsrelaxes"	"tu2000.r"	"smoking sooths/relaxes"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"tallied results retrieved from page 13/14/
  others from pages 3-8, see individual variables "	"NA"	"NA"	"attitude"	"attitude"
"tu2000.r_socialstatus"	"tu2000.r"	"social status"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"tallied results retrieved from page 13/14/
  others from pages 3-8, see individual variables "	"NA"	"NA"	"injunctive norm"	"injunctive norm"
"tu2000.r_stimulatesthinking"	"tu2000.r"	"stimulates thinking"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"tallied results retrieved from page 13/14/
  others from pages 3-8, see individual variables "	"NA"	"NA"	"attitude"	"attitude"
"tu2000.r_thereareexamplesofsmokingimpactingandnotimpactinghealth"	"tu2000.r"	"there are examples of smoking impacting and not-impacting health"	"1"	"question"	"text"	"cessation"	"inconsistent"	"belief"	"NA"	"NA"	"tallied results retrieved from page 13/14/
  others from pages 3-8, see individual variables "	"NA"	"NA"	"risk perception"	"risk perception"
"tu2000.r_tonotacceptacigaretteinchinaisbadform"	"tu2000.r"	"to not accept a cigarette in china is bad form"	"1"	"question"	"text"	"cessation"	"inconsistent"	"belief"	"NA"	"NA"	"tallied results retrieved from page 13/14/
  others from pages 3-8, see individual variables "	"NA"	"NA"	"self-efficacy"	"self-efficacy"
"tu2000.r_weightgainbettercomplexionafterquitting"	"tu2000.r"	"weight gain/better complexion after quitting"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"tallied results retrieved from page 13/14/
  others from pages 3-8, see individual variables "	"NA"	"NA"	"attitude"	"attitude"
"tu2000.r_youdontsmokewhereitisntallowed"	"tu2000.r"	"you don't smoke where it isn't allowed"	"1"	"question"	"text"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"tallied results retrieved from page 13/14/
  others from pages 3-8, see individual variables "	"NA"	"NA"	"peripheral"	"peripheral"
"willemsen1996.r_attitude"	"willemsen1996.r"	"attitude"	"1"	"aggregate"	"numeric"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"retrieved from pages 196/197 under the heading Quesstionnaire"	NA	NA	"attitude"	"attitude"
"willemsen1996.r_intentiontoquit"	"willemsen1996.r"	"intention to quit"	"1"	"aggregate"	"numeric"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"retrieved from pages 196/197 under the heading Quesstionnaire"	NA	NA	"intention"	"intention"
"willemsen1996.r_numberofdailycigarettes"	"willemsen1996.r"	"number of daily cigarettes"	"1"	"behavior"	"numeric"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"retrieved from pages 196/197 under the heading Quesstionnaire"	"NA"	"NA"	"irrelevant"	"irrelevant"
"willemsen1996.r_pastsmokingbehavior"	"willemsen1996.r"	"past smoking behavior"	"1"	"question"	"numeric"	"cessation"	"consistent"	"behavior"	"NA"	"NA"	"retrieved from pages 196/197 under the heading Quesstionnaire
  attained by asking how often participant has tried to quit"	"NA"	"NA"	"irrelevant"	"irrelevant"
"willemsen1996.r_selfefficacy"	"willemsen1996.r"	"self-efficacy"	"1"	"aggregate"	"numeric"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"retrieved from pages 196/197 under the heading Quesstionnaire"	"NA"	"NA"	"self-efficacy"	"self-efficacy"
"willemsen1996.r_smokingbehavioratwork"	"willemsen1996.r"	"smoking behavior at work"	"1"	"question"	"numeric"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"retrieved from pages 196/197 under the heading Quesstionnaire"	"NA"	"NA"	"irrelevant"	"irrelevant"
"willemsen1996.r_smokingbehavioroutsidework"	"willemsen1996.r"	"smoking behavior outside work"	"1"	"aggregate"	"numeric"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"retrieved from pages 196/197 under the heading Quesstionnaire"	"NA"	"NA"	"irrelevant"	"irrelevant"
"willemsen1996.r_socialpressureatwork"	"willemsen1996.r"	"social pressure at work"	"1"	"aggregate"	"numeric"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"retrieved from pages 196/197 under the heading Quesstionnaire"	"NA"	"NA"	"injunctive norm"	"injunctive norm"
"willemsen1996.r_socialpressureoutsidework"	"willemsen1996.r"	"social pressure outside work"	"1"	"aggregate"	"numeric"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"retrieved from pages 196/197 under the heading Quesstionnaire"	"NA"	"NA"	"injunctive norm"	"injunctive norm"
"willemsen1996.r_tolerancetowardsmoking"	"willemsen1996.r"	"tolerance toward smoking"	"1"	"aggregate"	"numeric"	"cessation"	"consistent"	"belief"	"NA"	"NA"	"retrieved from pages 196/197 under the heading Quesstionnaire"	"NA"	"NA"	"moral norm"	"moral norm"
